1.000667111407605170e-01,1.656765641856878504e-04,4.945175485821347132e-03,1.199640805872758851e-04
1.020680453635757212e-01,1.757705761907611523e-04,5.142740313845119843e-03,1.297415125075181174e-04
1.040693795863909393e-01,1.862637104508837668e-04,5.344047657668288959e-03,1.400981502332257478e-04
1.060707138092061436e-01,1.971634428945892310e-04,5.549088039907366238e-03,1.510556636036332627e-04
1.080720480320213617e-01,2.084772367347352659e-04,5.757851815291240363e-03,1.626360482868437001e-04
1.100733822548365659e-01,2.202125380963840316e-04,5.970329175477765912e-03,1.748616208663300326e-04
1.120747164776517701e-01,2.323767760168027503e-04,6.186510149053778967e-03,1.877550136192973748e-04
1.140760507004669883e-01,2.449773624454634085e-04,6.406384601535091913e-03,2.013391692116278415e-04
1.160773849232821925e-01,2.580216922440424043e-04,6.629942235366488232e-03,2.156373353224724755e-04
1.180787191460974106e-01,2.715171431864212524e-04,6.857172589921732044e-03,2.306730591788819609e-04
1.200800533689126148e-01,2.854711914589160276e-04,7.088064899259826149e-03,2.464701721659362825e-04
1.220813875917278329e-01,2.998907892986019314e-04,7.322608858591437946e-03,2.630528374521216481e-04
1.240827218145430372e-01,3.147834351829465480e-04,7.560793306292187474e-03,2.804454540896052618e-04
1.260840560373582553e-01,3.301563971123656297e-04,7.802607180465151102e-03,2.986727161877316132e-04
1.280853902601734595e-01,3.460169251764727474e-04,8.048039257155943996e-03,3.177595895561945855e-04
1.300867244829886638e-01,3.623722512289191981e-04,8.297078150753180170e-03,3.377313058431748649e-04
1.320880587058038680e-01,3.792295885622325039e-04,8.549712314388918655e-03,3.586133566215584322e-04
1.340893929286191000e-01,3.965961315826556691e-04,8.805930040339120940e-03,3.804314873916456283e-04
1.360907271514343042e-01,4.144790554849849744e-04,9.065719460424080667e-03,4.032116915373718533e-04
1.380920613742495084e-01,4.328855067761018093e-04,9.329068560322457959e-03,4.269802054660523020e-04
1.400933955970647127e-01,4.518225260543377300e-04,9.595965296882794093e-03,4.517635135832252010e-04
1.420947298198799447e-01,4.712971816235368727e-04,9.866397394884159067e-03,4.775883241324385903e-04
1.440960640426951489e-01,4.913165386211679544e-04,1.014035239387951065e-02,5.044815665586279037e-04
1.460973982655103531e-01,5.118876386448963393e-04,1.041781767907735794e-02,5.324703879229725559e-04
1.480987324883255574e-01,5.330174993286970926e-04,1.069878048189228624e-02,5.615821465489987709e-04
1.501000667111407616e-01,5.547131139189676562e-04,1.098322788049551496e-02,5.918444056308048854e-04
1.521014009339559936e-01,5.769814508506425832e-04,1.127114680036546239e-02,6.232849267816205135e-04
1.541027351567711978e-01,5.998294533233052917e-04,1.156252401483826714e-02,6.559316635270402837e-04
1.561040693795864021e-01,6.232640388773033960e-04,1.185734614565837203e-02,6.898127547516378581e-04
1.581054036024016063e-01,6.472920989698612189e-04,1.215559966352906286e-02,7.249565180956779207e-04
1.601067378252168383e-01,6.719204985511937137e-04,1.245727088866302110e-02,7.613914432910273006e-04
1.621080720480320425e-01,6.971560756406186511e-04,1.276234599133286088e-02,7.991461854656568657e-04
1.641094062708472467e-01,7.230056409026722761e-04,1.307081099242170599e-02,8.382495583905850761e-04
1.661107404936624510e-01,7.494759772232211696e-04,1.338265176397372691e-02,8.787305276768742936e-04
1.681120747164776552e-01,7.765738392855760621e-04,1.369785402974469692e-02,9.206182039422731176e-04
1.701134089392928872e-01,8.043059531466062971e-04,1.401640336575254130e-02,9.639418359169964895e-04
1.721147431621080914e-01,8.326790045404395451e-04,1.433828524910348706e-02,1.008730810298280297e-03
1.741160773849232957e-01,8.616996280985387332e-04,1.466348510289376683e-02,1.055014651917535531e-03
1.761174116077384999e-01,8.913744505734053081e-04,1.499198810983350116e-02,1.102822990782183774e-03
1.781187458305537041e-01,9.217100687645000175e-04,1.532377930551709344e-02,1.152185567454722549e-03
1.801200800533689361e-01,9.527130477938898284e-04,1.565884358454323194e-02,1.203132226805740841e-03
1.821214142761841404e-01,9.843899206487555925e-04,1.599716570120931006e-02,1.255692910987079485e-03
1.841227484989993446e-01,1.016747187723906218e-03,1.633873027020593671e-02,1.309897652381057133e-03
1.861240827218145488e-01,1.049791316364287203e-03,1.668352176731136005e-02,1.365776566507229768e-03
1.881254169446297808e-01,1.083528740407492530e-03,1.703152453008594663e-02,1.423359844907359697e-03
1.901267511674449850e-01,1.117965859726272439e-03,1.738272275856661900e-02,1.482677748003140717e-03
1.921280853902601893e-01,1.153109039771048252e-03,1.773710051596134180e-02,1.543760597924481118e-03
1.941294196130753935e-01,1.188964611112420036e-03,1.809464172934357670e-02,1.606638771311603205e-03
1.961307538358905977e-01,1.225538868983678392e-03,1.845533019034673039e-02,1.671342692092026624e-03
1.981320880587058297e-01,1.262838072823315155e-03,1.881914955585862678e-02,1.737902824241142506e-03
2.001334222815210340e-01,1.300868445817531926e-03,1.918608334871595156e-02,1.806349664508930366e-03
2.021347565043362382e-01,1.339636174442754681e-03,1.955611495839873828e-02,1.876713735137858045e-03
2.041360907271514424e-01,1.379147408734324219e-03,1.992922764143235936e-02,1.949025576495618450e-03
2.061374249499666744e-01,1.419408374990228363e-03,2.030540447651048297e-02,2.023315730829908666e-03
2.081387591727818787e-01,1.460425259838391259e-03,2.068462841169289163e-02,2.099614743361983161e-03
2.101400933955970829e-01,1.502204144892685563e-03,2.106688229123067010e-02,2.177953160229619770e-03
2.121414276184122871e-01,1.544751077036984020e-03,2.145214882777205304e-02,2.258361515702149349e-03
2.141427618412274914e-01,1.588072068125314035e-03,2.184041060299342016e-02,2.340870324750829630e-03
2.161440960640427233e-01,1.632173094682017002e-03,2.223165006823027770e-02,2.425510075587515493e-03
2.181454302868579276e-01,1.677060097601900052e-03,2.262584954510819812e-02,2.512311222204292437e-03
2.201467645096731318e-01,1.722738981850396693e-03,2.302299122617383620e-02,2.601304176895540346e-03
2.221480987324883360e-01,1.769215616163719853e-03,2.342305717552588262e-02,2.692519302765689244e-03
2.241494329553035403e-01,1.816495832749019266e-03,2.382602932944604193e-02,2.785986906231361932e-03
2.261507671781187723e-01,1.864585426984537771e-03,2.423188949703000347e-02,2.881737229516804968e-03
2.281521014009339765e-01,1.913490157119765011e-03,2.464061936081841236e-02,2.979800443132791642e-03
2.301534356237491807e-01,1.963215743975597199e-03,2.505220047742786130e-02,3.080206638360769023e-03
2.321547698465643850e-01,2.013767870644491038e-03,2.546661427818184761e-02,3.182985819722630640e-03
2.341561040693796170e-01,2.065152182190620016e-03,2.588384206974176163e-02,3.288167897453526251e-03
2.361574382921948212e-01,2.117374285350029622e-03,2.630386503473783333e-02,3.395782679963543771e-03
2.381587725150100254e-01,2.170439752048536862e-03,2.672666423961372884e-02,3.505859868203590676e-03
2.401601067378252297e-01,2.224354144498294841e-03,2.715222068324367813e-02,3.618429061121837455e-03
2.421614409606404339e-01,2.279122967954985441e-03,2.758051520886533811e-02,3.733519725188786872e-03
2.441627751834556659e-01,2.334751683104384183e-03,2.801152852868156115e-02,3.851161192788092429e-03
2.461641094062708701e-01,2.391245711728512240e-03,2.844524123576403635e-02,3.971382657647889135e-03
2.481654436290860744e-01,2.448610436439489085e-03,2.888163380474794567e-02,4.094213167377438491e-03
2.501667778519012786e-01,2.506851200413370839e-03,2.932068659252659235e-02,4.219681616006732035e-03
2.521681120747165106e-01,2.565973307123998581e-03,2.976237983894601535e-02,4.347816736535577327e-03
2.541694462975316871e-01,2.625982020076839726e-03,3.020669366749960394e-02,4.478647093500875975e-03
2.561707805203469190e-01,2.686882562542840247e-03,3.065360808602279191e-02,4.612201075543549515e-03
2.581721147431621510e-01,2.748680117292259979e-03,3.110310298738759582e-02,4.748506887993631312e-03
2.601734489659773275e-01,2.811379826328522669e-03,3.155515815019729886e-02,4.887592545471320521e-03
2.621747831887925595e-01,2.874986790622064293e-03,3.200975323948110352e-02,5.029485864493114453e-03
2.641761174116077360e-01,2.939506069844167926e-03,3.246686780738868017e-02,5.174214456106942042e-03
2.661774516344229680e-01,3.004942682100822469e-03,3.292648129388488221e-02,5.321805718533435640e-03
2.681787858572382000e-01,3.071301603666552749e-03,3.338857302744431543e-02,5.472286829830739531e-03
2.701801200800533764e-01,3.138587768718272605e-03,3.385312222574597685e-02,5.625684740574145998e-03
2.721814543028686084e-01,3.206806079091347600e-03,3.432010802802688831e-02,5.782026177253949371e-03
2.741827885256837849e-01,3.275961409697108681e-03,3.478950951373069311e-02,5.941337641873720501e-03
2.761841227484990169e-01,3.346058575218529771e-03,3.526130559883877691e-02,6.103645369651899792e-03
2.781854569713142489e-01,3.417102347177256548e-03,3.573547509131830974e-02,6.268975339788873669e-03
2.801867911941294254e-01,3.489097454409015656e-03,3.621199669415935130e-02,6.437353269098833319e-03
2.821881254169446573e-01,3.562048582824208116e-03,3.669084900615401934e-02,6.608804604927719269e-03
2.841894596397598893e-01,3.635960375168484100e-03,3.717201052267552625e-02,6.783354518094621144e-03
2.861907938625750658e-01,3.710837430783338071e-03,3.765545963645731964e-02,6.961027895871882594e-03
2.881921280853902978e-01,3.786684305366704809e-03,3.814117463837223693e-02,7.141849334988655332e-03
2.901934623082054743e-01,3.863505510733531573e-03,3.862913371821150021e-02,7.325843134677484728e-03
2.921947965310207063e-01,3.941305514576383222e-03,3.911931496546395409e-02,7.513033289754117092e-03
2.941961307538359383e-01,4.020088740226016553e-03,3.961169637009507444e-02,7.703443483723983534e-03
2.961974649766511147e-01,4.099859566411975451e-03,4.010625582332610906e-02,7.897097081937129448e-03
2.981987991994663467e-01,4.180622327023184731e-03,4.060297111841323220e-02,8.094017124781780620e-03
3.002001334222815232e-01,4.262381310868521879e-03,4.110181995142656031e-02,8.294226320903442737e-03
3.022014676450967552e-01,4.345140761437427807e-03,4.160277992202936204e-02,8.497747040482247702e-03
3.042028018679119872e-01,4.428904876910408871e-03,4.210582853498550521e-02,8.704601308842936647e-03
3.062041360907271637e-01,4.513677828933681038e-03,4.261094325635401969e-02,8.914810823065433959e-03
3.082054703135423956e-01,4.599463740817162638e-03,4.311810145142518785e-02,9.128396920121606070e-03
3.102068045363575721e-01,4.686266679884145206e-03,4.362728036390089992e-02,9.345380560878722292e-03
3.122081387591728041e-01,4.774090667627960659e-03,4.413845714697262057e-02,9.565782336048692450e-03
3.142094729819880361e-01,4.862939679497873049e-03,4.465160886417418595e-02,9.789622459814920075e-03
3.162108072048032126e-01,4.952817644685000679e-03,4.516671249023478107e-02,1.001692076350098499e-02
3.182121414276184446e-01,5.043728445908234742e-03,4.568374491193189640e-02,1.024769668929638791e-02
3.202134756504336766e-01,5.135675919200139751e-03,4.620268292894414569e-02,1.048196928403713826e-02
3.222148098732488530e-01,5.228663853692870449e-03,4.672350325470424337e-02,1.071975719303250828e-02
3.242161440960640850e-01,5.322695991404094787e-03,4.724618251725193341e-02,1.096107865395532649e-02
3.262174783188792615e-01,5.417776027022889150e-03,4.777069726008684181e-02,1.120595149078602859e-02
3.282188125416944935e-01,5.513907607695669143e-03,4.829702394302146096e-02,1.145439310780716619e-02
3.302201467645097255e-01,5.611094332812085680e-03,4.882513894303400909e-02,1.170642048366471281e-02
3.322214809873249020e-01,5.709339753790947103e-03,4.935501855512136604e-02,1.196205016548633655e-02
3.342228152101401339e-01,5.808647373866136950e-03,4.988663899315202294e-02,1.222129826305448468e-02
3.362241494329553104e-01,5.909020647872510919e-03,5.041997639071891385e-02,1.248418044304729600e-02
3.382254836557705424e-01,6.010462986673396901e-03,5.095500681158832146e-02,1.275071192815871099e-02
3.402268178785857744e-01,6.112977781241537081e-03,5.149170630077977429e-02,1.302090751722702160e-02
3.422281521014009509e-01,6.216568353807145481e-03,5.203005078486608315e-02,1.329478152965143413e-02
3.442294863242161829e-01,6.321237972887517459e-03,5.257001610434077626e-02,1.357234781515027390e-02
3.462308205470313593e-01,6.426989858309860824e-03,5.311157802529769406e-02,1.385361975374511424e-02
3.482321547698465913e-01,6.533827181023396657e-03,5.365471224033804831e-02,1.413861025046262918e-02
3.502334889926618233e-01,6.641753062911408094e-03,5.419939436947737721e-02,1.442733173010315659e-02
3.522348232154769998e-01,6.750770576603319466e-03,5.474559996105252124e-02,1.471979613207814730e-02
3.542361574382922318e-01,6.860882745286787585e-03,5.529330449262873093e-02,1.501601490532194182e-02
3.562374916611074083e-01,6.972092542519744453e-03,5.584248337190653166e-02,1.531599900327456840e-02
3.582388258839226403e-01,7.084402892042499823e-03,5.639311193762881758e-02,1.561975887894105977e-02
3.602401601067378722e-01,7.197816667589789982e-03,5.694516546048779271e-02,1.592730448001629731e-02
3.622414943295530487e-01,7.312336692702862961e-03,5.749861914403198160e-02,1.623864524409509083e-02
3.642428285523682807e-01,7.427965740541559413e-03,5.805344812557328843e-02,1.655379009395428411e-02
3.662441627751835127e-01,7.544706533696366596e-03,5.860962747709388965e-02,1.687274743290591988e-02
3.682454969979986892e-01,7.662561744000500122e-03,5.916713220615329311e-02,1.719552514023876821e-02
3.702468312208139212e-01,7.781533992341990030e-03,5.972593725679537641e-02,1.752213056672651675e-02
3.722481654436290976e-01,7.901625848475727840e-03,6.028601751045527951e-02,1.785257053022650670e-02
3.742494996664443296e-01,8.022839832804199225e-03,6.084734779033140056e-02,1.818685131343130215e-02
3.762508338892595616e-01,8.145178453713161973e-03,6.140990292833554270e-02,1.852497869978811385e-02
3.782521681120747381e-01,8.268644152001732722e-03,6.197365766852520885e-02,1.886695791159411981e-02
3.802535023348899701e-01,8.393239303736130252e-03,6.253858667336403832e-02,1.921279360845020920e-02
3.822548365577051466e-01,8.518966233973229024e-03,6.310466454911364820e-02,1.956248989789441395e-02
3.842561707805203786e-01,8.645827216608609547e-03,6.367186584680394057e-02,1.991605033158099294e-02
3.862575050033356105e-01,8.773824474224551501e-03,6.424016506320331943e-02,2.027347790154786222e-02
3.882588392261507870e-01,8.902960177938073691e-03,6.480953664178899787e-02,2.063477503656698311e-02
3.902601734489660190e-01,9.033236447248951459e-03,6.537995497371729137e-02,2.099994359858634377e-02
3.922615076717811955e-01,9.164655349887730618e-03,6.595139439879380006e-02,2.136898487926033180e-02
3.942628418945964275e-01,9.297218901663763940e-03,6.652382920644379916e-02,2.174189959656625676e-02
3.962641761174116595e-01,9.430929066313212955e-03,6.709723363668237961e-02,2.211868789151683404e-02
3.982655103402268360e-01,9.565787755347082699e-03,6.767158188108478301e-02,2.249934932495558509e-02
4.002668445630420679e-01,9.701796827899246065e-03,6.824684808375672262e-02,2.288388287445577290e-02
4.022681787858572444e-01,9.838958090574443857e-03,6.882300634230451020e-02,2.327228693129569995e-02
4.042695130086724764e-01,9.977273297296338633e-03,6.940003070880551572e-02,2.366455929753866552e-02
4.062708472314877084e-01,1.011674414915550262e-02,6.997789519077821097e-02,2.406069718320119621e-02
4.082721814543028849e-01,1.025737229425745939e-02,7.055657375215262928e-02,2.446069720351612409e-02
4.102735156771181169e-01,1.039915932765793534e-02,7.113604031435008523e-02,2.486455537636657678e-02
4.122748498999333489e-01,1.054210682309627764e-02,7.171626879728633386e-02,2.527226714821688425e-02
4.142761841227485253e-01,1.068621630275136403e-02,7.229723308256047476e-02,2.568382736573220429e-02
4.162775183455637573e-01,1.083148921370310699e-02,7.287890698506287179e-02,2.609923025226130316e-02
4.182788525683789338e-01,1.097792695033643698e-02,7.346126428226494587e-02,2.651846942543642852e-02
4.202801867911941658e-01,1.112553085422511405e-02,7.404427871523446003e-02,2.694153789507952590e-02
4.222815210140093978e-01,1.127430221401545286e-02,7.462792398965052698e-02,2.736842806120876395e-02
4.242828552368245743e-01,1.142424226531011527e-02,7.521217377681883864e-02,2.779913171214748804e-02
4.262841894596398062e-01,1.157535219055188906e-02,7.579700171468682635e-02,2.823364002272912149e-02
4.282855236824549827e-01,1.172763311890742503e-02,7.638238140885877936e-02,2.867194355260557770e-02
4.302868579052702147e-01,1.188108612615104177e-02,7.696828643361100508e-02,2.911403224464940293e-02
4.322881921280854467e-01,1.203571223454846621e-02,7.755469033290697534e-02,2.955989542347036217e-02
4.342895263509006232e-01,1.219151241274061062e-02,7.814156662141248655e-02,3.000952179401696410e-02
4.362908605737158552e-01,1.234848757562736002e-02,7.872888878551081993e-02,3.046289944029357752e-02
4.382921947965310316e-01,1.250663858425131100e-02,7.931663028431784612e-02,3.092001582417116742e-02
4.402935290193462636e-01,1.266596624568156783e-02,7.990476455069726869e-02,3.138085778430376588e-02
4.422948632421614956e-01,1.282647131289748992e-02,8.049326499227564546e-02,3.184541153514734019e-02
4.442961974649766721e-01,1.298815448467246884e-02,8.108210499245764591e-02,3.231366266608106524e-02
4.462975316877919041e-01,1.315101640545771403e-02,8.167125791144118352e-02,3.278559614063211031e-02
4.482988659106070806e-01,1.331505768685063706e-02,8.226069710647766764e-02,3.326119631160481122e-02
4.503002001334223126e-01,1.348027890917066762e-02,8.285039593439588734e-02,3.374044692233273829e-02
4.523015343562375445e-01,1.364668056676029279e-02,8.344032770395035103e-02,3.422333106630071065e-02
4.543028685790527210e-01,1.381426309961118759e-02,8.403046570513843239e-02,3.470983120969437646e-02
4.563042028018679530e-01,1.398302689394933379e-02,8.462078321084087751e-02,3.519992919168211942e-02
4.583055370246831850e-01,1.415297228215647678e-02,8.521125347787047999e-02,3.569360622433310343e-02
4.603068712474983615e-01,1.432409954269163455e-02,8.580184974802092246e-02,3.619084289262366333e-02
4.623082054703135935e-01,1.449640890001258932e-02,8.639254524911560429e-02,3.669161915455919354e-02
4.643095396931287699e-01,1.466990052449734794e-02,8.698331319605627499e-02,3.719591434140607361e-02
4.663108739159440019e-01,1.484457453236566471e-02,8.757412679187201454e-02,3.770370715802167511e-02
4.683122081387592339e-01,1.502043098560049486e-02,8.816495922876783908e-02,3.821497568329116495e-02
4.703135423615744104e-01,1.519746989186949483e-02,8.875578368917355632e-02,3.872969737068304719e-02
4.723148765843896424e-01,1.537569120444652777e-02,8.934657334679256546e-02,3.924784904889293269e-02
4.743162108072048189e-01,1.555509482213311354e-02,8.993730136765060168e-02,3.976940692261053678e-02
4.763175450300200509e-01,1.573568058917995324e-02,9.052794091114454988e-02,4.029434657338132331e-02
4.783188792528352828e-01,1.591744829520838275e-02,9.111846513109117529e-02,4.082264296058268904e-02
4.803202134756504593e-01,1.610039767513188336e-02,9.170884717677592335e-02,4.135427042250679197e-02
4.823215476984656913e-01,1.628452840907756299e-02,9.229906019400177519e-02,4.188920267753933058e-02
4.843228819212808678e-01,1.646984013460881663e-02,9.288907733227907970e-02,4.242741283125232854e-02
4.863242161440960998e-01,1.665633247198784403e-02,9.347887175852567787e-02,4.296887338999804545e-02
4.883255503669113318e-01,1.684400495322227465e-02,9.406841662273217330e-02,4.351355622918787885e-02
4.903268845897265082e-01,1.703285705257837762e-02,9.465768507428334866e-02,4.406143260908863823e-02
4.923282188125417402e-01,1.722288819029888299e-02,9.524665026490222730e-02,4.461247317832665177e-02
4.943295530353569722e-01,1.741409773256302057e-02,9.583528534971798296e-02,4.516664797575913742e-02
4.963308872581721487e-01,1.760648499144657278e-02,9.642356348833407143e-02,4.572392643243393395e-02
4.983322214809873807e-01,1.780004922488198291e-02,9.701145784589630672e-02,4.628427737367452749e-02
5.003335557038025572e-01,1.799478963661835587e-02,9.759894159416075687e-02,4.684766902125884341e-02
5.023348899266177892e-01,1.819070537618157693e-02,9.818598791256194502e-02,4.741406899570596578e-02
5.043362241494330211e-01,1.838779553883432977e-02,9.877256998928077292e-02,4.798344431867733462e-02
5.063375583722482531e-01,1.858605916553618745e-02,9.935866102231259711e-02,4.855576141547381097e-02
5.083388925950633741e-01,1.878549524290364439e-02,9.994423422053527739e-02,4.913098611764617207e-02
5.103402268178786061e-01,1.898610270317023507e-02,1.005292628047772530e-01,4.970908366570148812e-02
5.123415610406938381e-01,1.918788042414652437e-02,1.011137200088854660e-01,5.029001871192947254e-02
5.143428952635090701e-01,1.939082722918021931e-02,1.016975790807935209e-01,5.087375532332030770e-02
5.163442294863243021e-01,1.959494188711621149e-02,1.022808132835896638e-01,5.146025698459163328e-02
5.183455637091394230e-01,1.980022311225663328e-02,1.028633958965847750e-01,5.204948660132436428e-02
5.203468979319546550e-01,2.000666956983406311e-02,1.034453002171684954e-01,5.264140650410107508e-02
5.223482321547698870e-01,2.021427991435383389e-02,1.040264995673626236e-01,5.323597845824724201e-02
5.243495663775851190e-01,2.042305271849328974e-02,1.046069672847333432e-01,5.383316365563248218e-02
5.263509006004003510e-01,2.063298649200199023e-02,1.051866767261660923e-01,5.443292272126507014e-02
5.283522348232154719e-01,2.084407969104973973e-02,1.057656012702754139e-01,5.503521571848125210e-02
5.303535690460307039e-01,2.105633071822579638e-02,1.063437143184785688e-01,5.564000215270811789e-02
5.323549032688459359e-01,2.126973792253795958e-02,1.069209892960690522e-01,5.624724097533224942e-02
5.343562374916611679e-01,2.148429959941176165e-02,1.074973996532903459e-01,5.685689058766112830e-02
5.363575717144763999e-01,2.170001399068961778e-02,1.080729188664094620e-01,5.746890884499691876e-02
5.383589059372915209e-01,2.191687928462997606e-02,1.086475204387905569e-01,5.808325306080194816e-02
5.403602401601067529e-01,2.213489361590650906e-02,1.092211779019687523e-01,5.869988001096890923e-02
5.423615743829219848e-01,2.235405506560720484e-02,1.097938648167234299e-01,5.931874593819035785e-02
5.443629086057372168e-01,2.257436166123356902e-02,1.103655547741521498e-01,5.993980655642540400e-02
5.463642428285524488e-01,2.279581137669977470e-02,1.109362213967441113e-01,6.056301705546563580e-02
5.483655770513675698e-01,2.301840213233178473e-02,1.115058383394538083e-01,6.118833210560260805e-02
5.503669112741828018e-01,2.324213179486658495e-02,1.120743792907747810e-01,6.181570586238700760e-02
5.523682454969980338e-01,2.346699817745124747e-02,1.126418179738130354e-01,6.244509197148820356e-02
5.543695797198132658e-01,2.369299903964214304e-02,1.132081281473608092e-01,6.307644357365208010e-02
5.563709139426284978e-01,2.392013208885884756e-02,1.137732836066402131e-01,6.370971330941833932e-02
5.583722481654437297e-01,2.414839502228844845e-02,1.143372581748719197e-01,6.434485331463124513e-02
5.603735823882588507e-01,2.437778546941940516e-02,1.149000257173830725e-01,6.498181523872631482e-02
5.623749166110740827e-01,2.460830098925945175e-02,1.154615601433117839e-01,6.562055025077238868e-02
5.643762508338893147e-01,2.483993908834340736e-02,1.160218354025958770e-01,6.626100904080388376e-02
5.663775850567045467e-01,2.507269722076919949e-02,1.165808254870383392e-01,6.690314182532373921e-02
5.683789192795197787e-01,2.530657278823383871e-02,1.171385044313724977e-01,6.754689835290240973e-02
5.703802535023348996e-01,2.554156314006936906e-02,1.176948463143272783e-01,6.819222790986770311e-02
5.723815877251501316e-01,2.577766557327890867e-02,1.182498252596926591e-01,6.883907932608637759e-02
5.743829219479653636e-01,2.601487733257253424e-02,1.188034154373846935e-01,6.948740098083208694e-02
5.763842561707805956e-01,2.625319561040332164e-02,1.193555910645109353e-01,7.013714080874308698e-02
5.783855903935958276e-01,2.649261754700330332e-02,1.199063264064356843e-01,7.078824630587271516e-02
5.803869246164109486e-01,2.673314023041942558e-02,1.204555957778452313e-01,7.144066453581870979e-02
